tag,M,K,N,Mc,Nc,Kc,onsurface,packA_MiB,packB_MiB,reps,ms,gflops,spread,correct,vs_v4a
ds-id17,4096,7168,4096,128,512,512,yes,0.250,1.000,1,198.9312,1209.1,0.33,ok,0.9014
ds-id17,4096,7168,4096,256,256,512,yes,0.500,0.500,1,213.3197,1127.5,2.72,ok,0.8406
ds-id17,4096,7168,4096,512,128,512,yes,1.000,0.250,1,241.6137,995.5,0.27,ok,0.7422
ds-id17,4096,7168,4096,1024,64,512,yes,2.000,0.125,1,298.9759,804.5,0.40,ok,0.5998
ds-id17,4096,7168,4096,32,4096,256,yes,0.031,4.000,1,190.6970,1261.3,0.92,ok,0.9404
ds-id17,4096,7168,4096,64,2048,256,yes,0.062,2.000,1,208.4694,1153.7,2.24,ok,0.8602
ds-id17,4096,7168,4096,128,1024,256,yes,0.125,1.000,1,216.7300,1109.8,0.66,ok,0.8274
ds-id17,4096,7168,4096,256,512,256,yes,0.250,0.500,1,224.4934,1071.4,0.95,ok,0.7988
ds-id17,4096,7168,4096,512,256,256,yes,0.500,0.250,1,240.8699,998.5,0.84,ok,0.7445
ds-id17,4096,7168,4096,1024,128,256,yes,1.000,0.125,1,254.4628,945.2,0.17,ok,0.7047
ds-id17,4096,7168,4096,2048,64,256,yes,2.000,0.062,1,314.8241,764.0,1.22,ok,0.5696
ds-id17,4096,7168,4096,64,4096,128,yes,0.031,2.000,1,224.8814,1069.5,0.62,ok,0.7974
ds-id17,4096,7168,4096,128,2048,128,yes,0.062,1.000,1,235.5834,1020.9,0.42,ok,0.7612
ds-id17,4096,7168,4096,256,1024,128,yes,0.125,0.500,1,247.1941,973.0,0.08,ok,0.7254
ds-id17,4096,7168,4096,512,512,128,yes,0.250,0.250,1,256.5055,937.7,0.26,ok,0.6991
ds-id17,4096,7168,4096,1024,256,128,yes,0.500,0.125,1,266.3700,902.9,0.05,ok,0.6732
ds-id17,4096,7168,4096,2048,128,128,yes,1.000,0.062,1,287.7353,835.9,4.54,ok,0.6232
ds-id17,4096,7168,4096,4096,64,128,yes,2.000,0.031,1,327.6909,734.0,1.68,ok,0.5472
ds-id17,4096,7168,4096,128,4096,64,yes,0.031,1.000,1,377.7176,636.8,1.40,ok,0.4748
ds-id17,4096,7168,4096,256,2048,64,yes,0.062,0.500,1,390.5788,615.8,0.83,ok,0.4591
ds-id17,4096,7168,4096,512,1024,64,yes,0.125,0.250,1,397.4173,605.2,0.09,ok,0.4512
ds-id17,4096,7168,4096,1024,512,64,yes,0.250,0.125,1,403.7102,595.8,0.95,ok,0.4442
ds-id17,4096,7168,4096,2048,256,64,yes,0.500,0.062,1,389.6737,617.2,0.81,ok,0.4602
ds-id17,4096,7168,4096,4096,128,64,yes,1.000,0.031,1,389.0549,618.2,1.12,ok,0.4609
ds-id17,4096,7168,4096,16,512,2048,no,0.125,4.000,1,179.3252,1341.2,4.81,ok,1.0000
ds-id17,4096,7168,4096,32,1024,2048,no,0.250,8.000,1,175.7802,1368.3,0.87,ok,1.0202
ds-id18,4096,2048,7168,16,512,4096,yes,0.125,4.000,1,91.4029,1315.7,0.35,ok,0.8764
ds-id18,4096,2048,7168,32,256,4096,yes,0.250,2.000,1,99.1333,1213.1,0.39,ok,0.8081
ds-id18,4096,2048,7168,64,128,4096,yes,0.500,1.000,1,119.1537,1009.3,3.49,ok,0.6723
ds-id18,4096,2048,7168,128,64,4096,yes,1.000,0.500,1,152.6631,787.7,3.59,ok,0.5247
ds-id18,4096,2048,7168,16,1024,2048,yes,0.125,8.000,1,78.5766,1530.5,5.55,ok,1.0195
ds-id18,4096,2048,7168,32,512,2048,yes,0.250,4.000,1,85.0099,1414.6,0.79,ok,0.9423
ds-id18,4096,2048,7168,64,256,2048,yes,0.500,2.000,1,95.4040,1260.5,0.18,ok,0.8396
ds-id18,4096,2048,7168,128,128,2048,yes,1.000,1.000,1,115.1105,1044.7,0.07,ok,0.6959
ds-id18,4096,2048,7168,256,64,2048,yes,2.000,0.500,1,151.7308,792.6,0.25,ok,0.5279
ds-id18,4096,2048,7168,16,2048,1024,yes,0.062,8.000,1,78.6342,1529.3,4.27,ok,1.0187
ds-id18,4096,2048,7168,32,1024,1024,yes,0.125,4.000,1,86.3293,1393.0,0.25,ok,0.9279
ds-id18,4096,2048,7168,64,512,1024,yes,0.250,2.000,1,92.2848,1303.1,0.55,ok,0.8680
ds-id18,4096,2048,7168,128,256,1024,yes,0.500,1.000,1,101.0920,1189.6,0.42,ok,0.7924
ds-id18,4096,2048,7168,256,128,1024,yes,1.000,0.500,1,122.1151,984.8,2.29,ok,0.6560
ds-id18,4096,2048,7168,512,64,1024,yes,2.000,0.250,1,158.4949,758.8,0.11,ok,0.5054
ds-id18,4096,2048,7168,16,4096,512,yes,0.031,8.000,1,81.6680,1472.5,0.51,ok,0.9809
ds-id18,4096,2048,7168,32,2048,512,yes,0.062,4.000,1,87.3502,1376.7,4.46,ok,0.9171
ds-id18,4096,2048,7168,64,1024,512,yes,0.125,2.000,1,94.9145,1267.0,0.19,ok,0.8440
ds-id18,4096,2048,7168,128,512,512,yes,0.250,1.000,1,100.7993,1193.1,0.14,ok,0.7947
ds-id18,4096,2048,7168,256,256,512,yes,0.500,0.500,1,112.5589,1068.4,0.11,ok,0.7117
ds-id18,4096,2048,7168,512,128,512,yes,1.000,0.250,1,132.7476,905.9,0.18,ok,0.6034
ds-id18,4096,2048,7168,1024,64,512,yes,2.000,0.125,1,172.4850,697.2,0.99,ok,0.4644
ds-id18,4096,2048,7168,32,4096,256,yes,0.031,4.000,1,93.8013,1282.1,0.17,ok,0.8540
ds-id18,4096,2048,7168,64,2048,256,yes,0.062,2.000,1,99.6373,1207.0,3.31,ok,0.8040
ds-id18,4096,2048,7168,128,1024,256,yes,0.125,1.000,1,107.0980,1122.9,2.24,ok,0.7480
ds-id18,4096,2048,7168,256,512,256,yes,0.250,0.500,1,115.1545,1044.3,0.28,ok,0.6956
ds-id18,4096,2048,7168,512,256,256,yes,0.500,0.250,1,130.2660,923.2,0.10,ok,0.6149
ds-id18,4096,2048,7168,1024,128,256,yes,1.000,0.125,1,156.5142,768.4,0.51,ok,0.5118
ds-id18,4096,2048,7168,2048,64,256,yes,2.000,0.062,1,206.3787,582.7,2.55,ok,0.3881
ds-id18,4096,2048,7168,64,4096,128,yes,0.031,2.000,1,106.8867,1125.1,1.20,ok,0.7494
ds-id18,4096,2048,7168,128,2048,128,yes,0.062,1.000,1,112.9602,1064.6,0.61,ok,0.7091
ds-id18,4096,2048,7168,256,1024,128,yes,0.125,0.500,1,126.7198,949.0,0.08,ok,0.6321
ds-id18,4096,2048,7168,512,512,128,yes,0.250,0.250,1,138.3028,869.5,2.64,ok,0.5792
ds-id18,4096,2048,7168,1024,256,128,yes,0.500,0.125,1,156.8462,766.7,3.39,ok,0.5107
ds-id18,4096,2048,7168,2048,128,128,yes,1.000,0.062,1,171.6997,700.4,5.82,ok,0.4665
ds-id18,4096,2048,7168,4096,64,128,yes,2.000,0.031,1,221.9277,541.9,6.64,ok,0.3610
ds-id18,4096,2048,7168,128,4096,64,yes,0.031,1.000,1,189.0224,636.2,1.50,ok,0.4238
ds-id18,4096,2048,7168,256,2048,64,yes,0.062,0.500,1,197.3170,609.5,0.64,ok,0.4060
ds-id18,4096,2048,7168,512,1024,64,yes,0.125,0.250,1,205.9038,584.1,0.25,ok,0.3890
ds-id18,4096,2048,7168,1024,512,64,yes,0.250,0.125,1,215.7360,557.4,1.44,ok,0.3713
ds-id18,4096,2048,7168,2048,256,64,yes,0.500,0.062,1,224.0506,536.7,2.19,ok,0.3575
ds-id18,4096,2048,7168,4096,128,64,yes,1.000,0.031,1,237.3759,506.6,4.11,ok,0.3375
ds-id18,4096,2048,7168,16,512,2048,no,0.125,4.000,1,80.1052,1501.3,2.45,ok,1.0000
ds-id18,4096,2048,7168,32,1024,2048,no,0.250,8.000,1,81.7795,1470.5,5.27,ok,0.9795
llama-id19,4096,4096,256,16,512,4096,yes,0.250,4.000,15,6.3945,1343.3,0.12,ok,1.0603
llama-id19,4096,4096,256,32,256,4096,yes,0.500,4.000,16,6.4320,1335.5,1.81,ok,1.0541
llama-id19,4096,4096,256,64,128,4096,yes,1.000,2.000,12,7.9136,1085.5,0.18,ok,0.8568
llama-id19,4096,4096,256,128,64,4096,yes,2.000,1.000,9,10.6057,809.9,2.51,ok,0.6393
llama-id19,4096,4096,256,16,1024,2048,yes,0.125,2.000,14,7.0061,1226.1,0.06,ok,0.9677
llama-id19,4096,4096,256,32,512,2048,yes,0.250,2.000,14,6.9552,1235.0,1.51,ok,0.9748
llama-id19,4096,4096,256,64,256,2048,yes,0.500,2.000,14,7.1224,1206.1,3.25,ok,0.9519
llama-id19,4096,4096,256,128,128,2048,yes,1.000,1.000,10,8.5646,1003.0,0.23,ok,0.7916
llama-id19,4096,4096,256,256,64,2048,yes,2.000,0.500,8,11.5423,744.2,2.17,ok,0.5874
llama-id19,4096,4096,256,16,2048,1024,yes,0.062,1.000,14,7.0252,1222.7,3.23,ok,0.9651
llama-id19,4096,4096,256,32,1024,1024,yes,0.125,1.000,14,6.9929,1228.4,1.48,ok,0.9696
llama-id19,4096,4096,256,64,512,1024,yes,0.250,1.000,14,7.1722,1197.7,0.61,ok,0.9453
llama-id19,4096,4096,256,128,256,1024,yes,0.500,1.000,14,7.1847,1195.6,0.67,ok,0.9437
llama-id19,4096,4096,256,256,128,1024,yes,1.000,0.500,11,8.7715,979.3,0.11,ok,0.7730
llama-id19,4096,4096,256,512,64,1024,yes,2.000,0.250,8,11.7915,728.5,2.20,ok,0.5750
llama-id19,4096,4096,256,16,4096,512,yes,0.031,0.500,14,7.0239,1223.0,3.69,ok,0.9653
llama-id19,4096,4096,256,32,2048,512,yes,0.062,0.500,13,7.2329,1187.6,0.25,ok,0.9374
llama-id19,4096,4096,256,64,1024,512,yes,0.125,0.500,13,7.2613,1183.0,0.07,ok,0.9337
llama-id19,4096,4096,256,128,512,512,yes,0.250,0.500,13,7.3482,1169.0,1.93,ok,0.9227
llama-id19,4096,4096,256,256,256,512,yes,0.500,0.500,13,7.3634,1166.6,0.85,ok,0.9208
llama-id19,4096,4096,256,512,128,512,yes,1.000,0.250,10,9.0755,946.5,0.30,ok,0.7471
llama-id19,4096,4096,256,1024,64,512,yes,2.000,0.125,7,12.2151,703.2,1.16,ok,0.5551
llama-id19,4096,4096,256,32,4096,256,yes,0.031,0.250,12,7.7849,1103.4,3.29,ok,0.8709
llama-id19,4096,4096,256,64,2048,256,yes,0.062,0.250,12,8.0693,1064.5,0.20,ok,0.8402
llama-id19,4096,4096,256,128,1024,256,yes,0.125,0.250,12,8.0425,1068.1,0.13,ok,0.8430
llama-id19,4096,4096,256,256,512,256,yes,0.250,0.250,12,8.0561,1066.3,0.13,ok,0.8416
llama-id19,4096,4096,256,512,256,256,yes,0.500,0.250,12,8.0422,1068.1,0.28,ok,0.8431
llama-id19,4096,4096,256,1024,128,256,yes,1.000,0.125,10,9.9188,866.0,0.13,ok,0.6836
llama-id19,4096,4096,256,2048,64,256,yes,2.000,0.062,7,14.3025,600.6,2.77,ok,0.4740
llama-id19,4096,4096,256,64,4096,128,yes,0.031,0.125,10,9.2452,929.1,0.95,ok,0.7334
llama-id19,4096,4096,256,128,2048,128,yes,0.062,0.125,11,8.8587,969.7,0.03,ok,0.7654
llama-id19,4096,4096,256,256,1024,128,yes,0.125,0.125,11,8.7990,976.2,0.24,ok,0.7705
llama-id19,4096,4096,256,512,512,128,yes,0.250,0.125,11,8.7736,979.1,0.31,ok,0.7728
llama-id19,4096,4096,256,1024,256,128,yes,0.500,0.125,11,8.7445,982.3,0.35,ok,0.7754
llama-id19,4096,4096,256,2048,128,128,yes,1.000,0.062,9,10.3387,830.9,0.30,ok,0.6558
llama-id19,4096,4096,256,4096,64,128,yes,2.000,0.031,7,12.9287,664.4,1.40,ok,0.5244
llama-id19,4096,4096,256,128,4096,64,yes,0.031,0.062,9,10.8097,794.7,0.43,ok,0.6272
llama-id19,4096,4096,256,256,2048,64,yes,0.062,0.062,9,10.5872,811.4,0.13,ok,0.6404
llama-id19,4096,4096,256,512,1024,64,yes,0.125,0.062,9,10.4770,819.9,0.12,ok,0.6471
llama-id19,4096,4096,256,1024,512,64,yes,0.250,0.062,9,10.3260,831.9,1.02,ok,0.6566
llama-id19,4096,4096,256,2048,256,64,yes,0.500,0.062,9,10.3514,829.8,1.57,ok,0.6550
llama-id19,4096,4096,256,4096,128,64,yes,1.000,0.031,8,11.4439,750.6,1.82,ok,0.5925
llama-id19,4096,4096,256,16,512,2048,no,0.125,2.000,14,6.7801,1266.9,0.11,ok,1.0000
llama-id19,4096,4096,256,32,1024,2048,no,0.250,2.000,14,6.7261,1277.1,0.04,ok,1.0080
llama-id20,11008,4096,256,16,512,4096,yes,0.250,4.000,5,17.0404,1354.7,3.52,ok,1.0598
llama-id20,11008,4096,256,32,256,4096,yes,0.500,4.000,5,17.0855,1351.2,2.39,ok,1.0570
llama-id20,11008,4096,256,64,128,4096,yes,1.000,2.000,4,21.1279,1092.7,0.58,ok,0.8548
llama-id20,11008,4096,256,128,64,4096,yes,2.000,1.000,3,28.0454,823.1,0.27,ok,0.6439
llama-id20,11008,4096,256,16,1024,2048,yes,0.125,2.000,5,18.6498,1237.8,0.10,ok,0.9683
llama-id20,11008,4096,256,32,512,2048,yes,0.250,2.000,5,19.1932,1202.8,0.71,ok,0.9409
llama-id20,11008,4096,256,64,256,2048,yes,0.500,2.000,5,18.9559,1217.9,0.02,ok,0.9527
llama-id20,11008,4096,256,128,128,2048,yes,1.000,1.000,4,22.6169,1020.7,0.16,ok,0.7985
llama-id20,11008,4096,256,256,64,2048,yes,2.000,0.500,3,30.4236,758.8,2.59,ok,0.5936
llama-id20,11008,4096,256,16,2048,1024,yes,0.062,1.000,5,19.0359,1212.7,0.95,ok,0.9487
llama-id20,11008,4096,256,32,1024,1024,yes,0.125,1.000,5,19.0191,1213.8,1.26,ok,0.9495
llama-id20,11008,4096,256,64,512,1024,yes,0.250,1.000,5,19.4495,1186.9,0.77,ok,0.9285
llama-id20,11008,4096,256,128,256,1024,yes,0.500,1.000,5,19.4902,1184.5,0.68,ok,0.9266
llama-id20,11008,4096,256,256,128,1024,yes,1.000,0.500,4,23.5127,981.8,0.30,ok,0.7681
llama-id20,11008,4096,256,512,64,1024,yes,2.000,0.250,3,31.3165,737.2,1.78,ok,0.5767
llama-id20,11008,4096,256,16,4096,512,yes,0.031,0.500,5,18.8225,1226.5,3.22,ok,0.9595
llama-id20,11008,4096,256,32,2048,512,yes,0.062,0.500,5,19.5835,1178.8,0.20,ok,0.9222
llama-id20,11008,4096,256,64,1024,512,yes,0.125,0.500,5,19.5221,1182.5,2.19,ok,0.9251
llama-id20,11008,4096,256,128,512,512,yes,0.250,0.500,5,19.8481,1163.1,0.72,ok,0.9099
llama-id20,11008,4096,256,256,256,512,yes,0.500,0.500,5,20.0272,1152.7,1.07,ok,0.9017
llama-id20,11008,4096,256,512,128,512,yes,1.000,0.250,4,24.0992,957.9,0.08,ok,0.7494
llama-id20,11008,4096,256,1024,64,512,yes,2.000,0.125,2,33.9879,679.2,0.71,ok,0.5313
llama-id20,11008,4096,256,32,4096,256,yes,0.031,0.250,4,21.8599,1056.1,3.56,ok,0.8261
llama-id20,11008,4096,256,64,2048,256,yes,0.062,0.250,4,21.7538,1061.2,0.16,ok,0.8302
llama-id20,11008,4096,256,128,1024,256,yes,0.125,0.250,4,21.5649,1070.5,0.32,ok,0.8374
llama-id20,11008,4096,256,256,512,256,yes,0.250,0.250,4,21.5148,1073.0,0.06,ok,0.8394
llama-id20,11008,4096,256,512,256,256,yes,0.500,0.250,4,21.8604,1056.0,0.92,ok,0.8261
llama-id20,11008,4096,256,1024,128,256,yes,1.000,0.125,3,27.3731,843.4,2.49,ok,0.6597
llama-id20,11008,4096,256,2048,64,256,yes,2.000,0.062,2,40.3252,572.5,0.80,ok,0.4478
llama-id20,11008,4096,256,64,4096,128,yes,0.031,0.125,3,24.1474,956.0,2.77,ok,0.7479
llama-id20,11008,4096,256,128,2048,128,yes,0.062,0.125,4,22.6128,1020.9,2.30,ok,0.7986
llama-id20,11008,4096,256,256,1024,128,yes,0.125,0.125,4,23.0113,1003.2,0.16,ok,0.7848
llama-id20,11008,4096,256,512,512,128,yes,0.250,0.125,4,22.7160,1016.3,0.17,ok,0.7950
llama-id20,11008,4096,256,1024,256,128,yes,0.500,0.125,4,22.9027,1008.0,0.20,ok,0.7885
llama-id20,11008,4096,256,2048,128,128,yes,1.000,0.062,3,28.4391,811.8,0.17,ok,0.6350
llama-id20,11008,4096,256,4096,64,128,yes,2.000,0.031,2,42.0137,549.5,3.91,ok,0.4298
llama-id20,11008,4096,256,128,4096,64,yes,0.031,0.062,3,29.6973,777.4,1.75,ok,0.6081
llama-id20,11008,4096,256,256,2048,64,yes,0.062,0.062,3,28.6154,806.7,0.96,ok,0.6311
llama-id20,11008,4096,256,512,1024,64,yes,0.125,0.062,3,28.1348,820.5,0.25,ok,0.6419
llama-id20,11008,4096,256,1024,512,64,yes,0.250,0.062,3,28.0760,822.2,0.14,ok,0.6432
llama-id20,11008,4096,256,2048,256,64,yes,0.500,0.062,3,28.3298,814.9,0.13,ok,0.6375
llama-id20,11008,4096,256,4096,128,64,yes,1.000,0.031,3,32.7108,705.7,2.11,ok,0.5521
llama-id20,11008,4096,256,16,512,2048,no,0.125,2.000,5,18.0594,1278.3,0.09,ok,1.0000
llama-id20,11008,4096,256,32,1024,2048,no,0.250,2.000,5,17.8873,1290.6,0.17,ok,1.0096
llama-id21,4096,11008,256,16,512,4096,yes,0.250,4.000,5,17.4017,1326.6,0.30,ok,1.0580
llama-id21,4096,11008,256,32,256,4096,yes,0.500,4.000,5,17.2333,1339.6,2.12,ok,1.0684
llama-id21,4096,11008,256,64,128,4096,yes,1.000,2.000,4,21.4740,1075.0,1.19,ok,0.8574
llama-id21,4096,11008,256,128,64,4096,yes,2.000,1.000,3,28.2154,818.2,0.41,ok,0.6525
llama-id21,4096,11008,256,16,1024,2048,yes,0.125,2.000,5,18.9812,1216.2,3.17,ok,0.9700
llama-id21,4096,11008,256,32,512,2048,yes,0.250,2.000,5,19.0039,1214.8,0.13,ok,0.9688
llama-id21,4096,11008,256,64,256,2048,yes,0.500,2.000,5,19.1810,1203.6,2.01,ok,0.9599
llama-id21,4096,11008,256,128,128,2048,yes,1.000,1.000,4,22.8583,1009.9,0.09,ok,0.8055
llama-id21,4096,11008,256,256,64,2048,yes,2.000,0.500,3,30.3337,761.0,0.06,ok,0.6070
llama-id21,4096,11008,256,16,2048,1024,yes,0.062,1.000,5,19.0488,1211.9,0.29,ok,0.9665
llama-id21,4096,11008,256,32,1024,1024,yes,0.125,1.000,5,19.6336,1175.8,2.24,ok,0.9378
llama-id21,4096,11008,256,64,512,1024,yes,0.250,1.000,5,19.5688,1179.7,0.84,ok,0.9409
llama-id21,4096,11008,256,128,256,1024,yes,0.500,1.000,5,19.6840,1172.8,1.60,ok,0.9353
llama-id21,4096,11008,256,256,128,1024,yes,1.000,0.500,4,23.5894,978.6,0.18,ok,0.7805
llama-id21,4096,11008,256,512,64,1024,yes,2.000,0.250,3,30.0091,769.3,2.07,ok,0.6135
llama-id21,4096,11008,256,16,4096,512,yes,0.031,0.500,5,19.7448,1169.2,3.33,ok,0.9325
llama-id21,4096,11008,256,32,2048,512,yes,0.062,0.500,5,19.3894,1190.6,0.10,ok,0.9496
llama-id21,4096,11008,256,64,1024,512,yes,0.125,0.500,5,19.6664,1173.9,2.67,ok,0.9362
llama-id21,4096,11008,256,128,512,512,yes,0.250,0.500,5,19.6336,1175.8,0.04,ok,0.9377
llama-id21,4096,11008,256,256,256,512,yes,0.500,0.500,5,19.6249,1176.3,0.80,ok,0.9382
llama-id21,4096,11008,256,512,128,512,yes,1.000,0.250,4,21.7631,1060.8,1.04,ok,0.8460
llama-id21,4096,11008,256,1024,64,512,yes,2.000,0.125,3,26.7011,864.6,0.16,ok,0.6895
llama-id21,4096,11008,256,32,4096,256,yes,0.031,0.250,4,23.0275,1002.5,3.08,ok,0.7995
llama-id21,4096,11008,256,64,2048,256,yes,0.062,0.250,4,21.7420,1061.8,0.32,ok,0.8468
llama-id21,4096,11008,256,128,1024,256,yes,0.125,0.250,4,21.3865,1079.4,0.72,ok,0.8609
llama-id21,4096,11008,256,256,512,256,yes,0.250,0.250,4,21.2463,1086.6,1.26,ok,0.8666
llama-id21,4096,11008,256,512,256,256,yes,0.500,0.250,4,21.2409,1086.8,1.12,ok,0.8668
llama-id21,4096,11008,256,1024,128,256,yes,1.000,0.125,4,22.8335,1011.0,0.28,ok,0.8063
llama-id21,4096,11008,256,2048,64,256,yes,2.000,0.062,3,26.7469,863.1,0.26,ok,0.6884
llama-id21,4096,11008,256,64,4096,128,yes,0.031,0.125,4,23.5102,981.9,0.06,ok,0.7831
llama-id21,4096,11008,256,128,2048,128,yes,0.062,0.125,4,22.3930,1030.9,0.17,ok,0.8222
llama-id21,4096,11008,256,256,1024,128,yes,0.125,0.125,4,21.9410,1052.2,0.03,ok,0.8391
llama-id21,4096,11008,256,512,512,128,yes,0.250,0.125,4,21.6441,1066.6,0.23,ok,0.8506
llama-id21,4096,11008,256,1024,256,128,yes,0.500,0.125,4,21.6738,1065.1,0.23,ok,0.8495
llama-id21,4096,11008,256,2048,128,128,yes,1.000,0.062,4,23.7504,972.0,0.18,ok,0.7752
llama-id21,4096,11008,256,4096,64,128,yes,2.000,0.031,3,27.6117,836.1,0.05,ok,0.6668
llama-id21,4096,11008,256,128,4096,64,yes,0.031,0.062,3,29.2737,788.6,0.67,ok,0.6289
llama-id21,4096,11008,256,256,2048,64,yes,0.062,0.062,3,28.4174,812.4,0.07,ok,0.6479
llama-id21,4096,11008,256,512,1024,64,yes,0.125,0.062,3,27.9763,825.2,0.17,ok,0.6581
llama-id21,4096,11008,256,1024,512,64,yes,0.250,0.062,3,27.6694,834.3,0.44,ok,0.6654
llama-id21,4096,11008,256,2048,256,64,yes,0.500,0.062,3,27.9539,825.8,0.30,ok,0.6586
llama-id21,4096,11008,256,4096,128,64,yes,1.000,0.031,3,29.6231,779.3,0.18,ok,0.6215
llama-id21,4096,11008,256,16,512,2048,no,0.125,2.000,5,18.4114,1253.9,0.02,ok,1.0000
llama-id21,4096,11008,256,32,1024,2048,no,0.250,2.000,5,18.4006,1254.6,0.08,ok,1.0006
llama-id22,5120,5120,256,16,512,4096,yes,0.250,4.000,9,10.0266,1338.6,0.37,ok,1.0595
llama-id22,5120,5120,256,32,256,4096,yes,0.500,4.000,9,10.2683,1307.1,0.18,ok,1.0346
llama-id22,5120,5120,256,64,128,4096,yes,1.000,2.000,7,12.7326,1054.1,0.11,ok,0.8343
llama-id22,5120,5120,256,128,64,4096,yes,2.000,1.000,5,17.1045,784.7,6.44,ok,0.6211
llama-id22,5120,5120,256,16,1024,2048,yes,0.125,2.000,8,10.9669,1223.8,0.11,ok,0.9687
llama-id22,5120,5120,256,32,512,2048,yes,0.250,2.000,9,10.9553,1225.1,3.53,ok,0.9697
llama-id22,5120,5120,256,64,256,2048,yes,0.500,2.000,8,11.1712,1201.5,0.38,ok,0.9509
llama-id22,5120,5120,256,128,128,2048,yes,1.000,1.000,7,13.4752,996.0,0.14,ok,0.7884
llama-id22,5120,5120,256,256,64,2048,yes,2.000,0.500,5,18.0363,744.2,1.71,ok,0.5890
llama-id22,5120,5120,256,16,2048,1024,yes,0.062,1.000,9,11.3868,1178.7,0.26,ok,0.9329
llama-id22,5120,5120,256,32,1024,1024,yes,0.125,1.000,9,11.1221,1206.8,0.57,ok,0.9551
llama-id22,5120,5120,256,64,512,1024,yes,0.250,1.000,8,11.3610,1181.4,0.29,ok,0.9351
llama-id22,5120,5120,256,128,256,1024,yes,0.500,1.000,8,11.4454,1172.7,0.69,ok,0.9282
llama-id22,5120,5120,256,256,128,1024,yes,1.000,0.500,7,14.0588,954.7,0.14,ok,0.7556
llama-id22,5120,5120,256,512,64,1024,yes,2.000,0.250,5,18.5060,725.3,2.50,ok,0.5740
llama-id22,5120,5120,256,16,4096,512,yes,0.031,0.500,9,11.0221,1217.7,3.38,ok,0.9638
llama-id22,5120,5120,256,32,2048,512,yes,0.062,0.500,8,11.2508,1193.0,0.30,ok,0.9442
llama-id22,5120,5120,256,64,1024,512,yes,0.125,0.500,8,11.6225,1154.8,0.71,ok,0.9140
llama-id22,5120,5120,256,128,512,512,yes,0.250,0.500,8,11.6529,1151.8,0.27,ok,0.9116
llama-id22,5120,5120,256,256,256,512,yes,0.500,0.500,8,11.6061,1156.4,0.13,ok,0.9153
llama-id22,5120,5120,256,512,128,512,yes,1.000,0.250,6,14.8565,903.4,0.21,ok,0.7151
llama-id22,5120,5120,256,1024,64,512,yes,2.000,0.125,4,20.1503,666.1,0.76,ok,0.5272
llama-id22,5120,5120,256,32,4096,256,yes,0.031,0.250,8,12.3224,1089.2,3.64,ok,0.8621
llama-id22,5120,5120,256,64,2048,256,yes,0.062,0.250,7,12.6873,1057.9,0.16,ok,0.8373
llama-id22,5120,5120,256,128,1024,256,yes,0.125,0.250,7,12.5815,1066.8,0.01,ok,0.8444
llama-id22,5120,5120,256,256,512,256,yes,0.250,0.250,7,12.6438,1061.5,0.35,ok,0.8402
llama-id22,5120,5120,256,512,256,256,yes,0.500,0.250,7,12.6991,1056.9,0.11,ok,0.8365
llama-id22,5120,5120,256,1024,128,256,yes,1.000,0.125,5,17.2082,780.0,3.32,ok,0.6173
llama-id22,5120,5120,256,2048,64,256,yes,2.000,0.062,4,23.0831,581.5,1.88,ok,0.4602
llama-id22,5120,5120,256,64,4096,128,yes,0.031,0.125,6,15.0271,893.2,1.81,ok,0.7069
llama-id22,5120,5120,256,128,2048,128,yes,0.062,0.125,6,14.7178,911.9,1.29,ok,0.7218
llama-id22,5120,5120,256,256,1024,128,yes,0.125,0.125,6,14.7176,912.0,0.49,ok,0.7218
llama-id22,5120,5120,256,512,512,128,yes,0.250,0.125,6,14.7323,911.0,0.52,ok,0.7211
llama-id22,5120,5120,256,1024,256,128,yes,0.500,0.125,6,14.6204,918.0,1.37,ok,0.7266
llama-id22,5120,5120,256,2048,128,128,yes,1.000,0.062,5,16.8769,795.3,1.34,ok,0.6295
llama-id22,5120,5120,256,4096,64,128,yes,2.000,0.031,5,20.0026,671.0,0.17,ok,0.5311
llama-id22,5120,5120,256,128,4096,64,yes,0.031,0.062,6,16.6189,807.6,0.06,ok,0.6392
llama-id22,5120,5120,256,256,2048,64,yes,0.062,0.062,6,16.2925,823.8,0.90,ok,0.6520
llama-id22,5120,5120,256,512,1024,64,yes,0.125,0.062,6,16.0718,835.1,0.59,ok,0.6610
llama-id22,5120,5120,256,1024,512,64,yes,0.250,0.062,6,16.2515,825.9,0.99,ok,0.6537
llama-id22,5120,5120,256,2048,256,64,yes,0.500,0.062,6,16.1901,829.0,0.87,ok,0.6562
llama-id22,5120,5120,256,4096,128,64,yes,1.000,0.031,5,17.6295,761.3,0.37,ok,0.6026
llama-id22,5120,5120,256,16,512,2048,no,0.125,2.000,9,10.6232,1263.4,0.05,ok,1.0000
llama-id22,5120,5120,256,32,1024,2048,no,0.250,2.000,9,10.4571,1283.5,0.16,ok,1.0159
llama-id23,13824,5120,256,16,512,4096,yes,0.250,4.000,3,27.8093,1303.1,0.21,ok,1.0299
llama-id23,13824,5120,256,32,256,4096,yes,0.500,4.000,3,28.6391,1265.4,1.29,ok,1.0001
llama-id23,13824,5120,256,64,128,4096,yes,1.000,2.000,2,34.5554,1048.7,0.53,ok,0.8288
llama-id23,13824,5120,256,128,64,4096,yes,2.000,1.000,2,45.9399,788.8,0.08,ok,0.6234
