experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status,spread_pct,n_runs
end_to_end,square,end_to_end,512,512,512,SME 4x1,"C+=A*B, memset timed",0.260958,0.262188,0.260791,0.002377,151,NA,1028.654000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.02,3
end_to_end,square,end_to_end,512,512,512,SME 2x2,"C+=A*B, memset timed",0.248500,0.249363,0.248333,0.002705,151,NA,1080.223000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.07,3
end_to_end,square,end_to_end,512,512,512,SME 1x4,"C+=A*B, memset timed",0.262750,0.263916,0.262416,0.002220,151,NA,1021.638000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.21,3
end_to_end,square,end_to_end,512,512,512,SME 1x4sym,"C+=A*B, memset timed",0.259292,0.260320,0.259166,0.002332,151,NA,1035.263000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.05,3
end_to_end,square,end_to_end,512,512,512,SME 4x1ZP,"C+=A*B, memset timed",0.248584,0.249843,0.248417,0.002600,151,NA,1079.858000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.02,3
end_to_end,square,end_to_end,512,512,512,SME 1x4ZAIO,"C+=A*B, memset timed",0.298584,0.299132,0.298000,0.001902,151,NA,899.028000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,1.27,3
end_to_end,square,end_to_end,512,512,512,SME 1x4Acc,"C=A*B, no memset",0.161750,0.162250,0.161583,0.001493,151,NA,1659.570000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.03,3
end_to_end,square,end_to_end,512,512,512,SME 1x4AccKc,"C=A*B, no memset",0.161709,0.162401,0.161625,0.002066,151,NA,1659.991000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.13,3
end_to_end,square,end_to_end,512,512,512,KAI 2VL,,0.163417,0.163791,0.162667,0.001328,151,NA,1642.641000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.10,3
end_to_end,square,end_to_end,512,512,512,KAI 8VS,,0.156958,0.157799,0.156125,0.002134,151,NA,1710.237000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.05,3
end_to_end,square,end_to_end,512,512,512,Accelerate,,0.146750,0.148565,0.146667,0.003116,151,NA,1829.202000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,3.03,3
prepacked_full_gemm,square,kernel_only,512,512,512,SME 4x1,"C+=A*B, memset timed",0.232291,0.233809,0.231625,0.003038,151,NA,1155.600000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.07,3
prepacked_full_gemm,square,kernel_only,512,512,512,SME 2x2,"C+=A*B, memset timed",0.232458,0.233868,0.231875,0.002686,151,NA,1154.770000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.05,3
prepacked_full_gemm,square,kernel_only,512,512,512,SME 1x4,"C+=A*B, memset timed",0.235625,0.236424,0.234958,0.002136,151,NA,1139.249000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.19,3
prepacked_full_gemm,square,kernel_only,512,512,512,SME 1x4sym,"C+=A*B, memset timed",0.232209,0.233316,0.231625,0.002967,151,NA,1156.008000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.05,3
prepacked_full_gemm,square,kernel_only,512,512,512,SME 4x1ZP,"C+=A*B, memset timed",0.232250,0.233500,0.231625,0.003027,151,NA,1155.804000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.02,3
prepacked_full_gemm,square,kernel_only,512,512,512,SME 1x4Acc,"C=A*B, no memset",0.146334,0.147467,0.146250,0.002685,151,NA,1834.403000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.00,3
prepacked_full_gemm,square,kernel_only,512,512,512,SME 1x4AccKc,"C=A*B, no memset",0.146334,0.147850,0.146250,0.002870,151,NA,1834.403000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.42,3
prepacked_full_gemm,square,kernel_only,512,512,512,KAI 2VL,,0.144000,0.145770,0.143875,0.003108,151,NA,1864.135000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,7.89,3
prepacked_full_gemm,square,kernel_only,512,512,512,KAI 8VS,,0.135417,0.137134,0.135208,0.003238,151,NA,1982.288000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,11.93,3
panel_blocked,square,end_to_end,512,512,512,KAIpanel 2VL,Mc=256 Kc=512 Nc=512,0.166854,0.169385,0.164855,0.004674,151,NA,1608.917000,0.016458,0.147791,0.000000e+00,0.000000e+00,6.646435e-06,PASS,1.67,2
panel_blocked,square,end_to_end,512,512,512,KAIpanel 8VS,Mc=512 Kc=512 Nc=512,0.157083,0.158396,0.156333,0.003037,151,NA,1708.877000,0.020459,0.137750,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.00,1
ggml_cpu,square,end_to_end,512,512,512,llama-native,"graph exec, default buft",6.111937,6.119242,6.081583,0.027352,58,NA,43.920000,NA,NA,3.051758e-05,4.231463e-07,1.436004e-06,PASS,0.41,3
ggml_cpu,square,end_to_end,512,512,512,llama-native+setup,graph rebuild+exec,6.120188,6.125111,6.088250,0.026511,58,NA,43.861000,NA,NA,3.051758e-05,4.231463e-07,1.436004e-06,PASS,0.50,3
ggml_cpu,square,end_to_end,512,512,512,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",0.161333,0.161912,0.160333,0.001537,101,NA,1663.860000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,0.16,3
ggml_cpu,square,end_to_end,512,512,512,llama-kleidiai+setup,graph rebuild+exec,0.165000,0.166104,0.164000,0.002990,101,NA,1626.882000,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS,1.37,3
zero_only,square,zero_only,1024,1024,1024,memset C,,0.033458,0.033740,0.033250,0.000728,51,NA,64184.460000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,26.04,3
end_to_end,square,end_to_end,1024,1024,1024,SME 4x1,"C+=A*B, memset timed",1.687208,1.716198,1.634208,0.059068,151,NA,1272.803000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,3.25,3
end_to_end,square,end_to_end,1024,1024,1024,SME 2x2,"C+=A*B, memset timed",1.641750,1.664367,1.619667,0.071308,151,NA,1308.045000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,1.10,3
end_to_end,square,end_to_end,1024,1024,1024,SME 1x4,"C+=A*B, memset timed",1.751542,1.763102,1.689959,0.064278,151,NA,1226.053000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,1.75,3
end_to_end,square,end_to_end,1024,1024,1024,SME 1x4sym,"C+=A*B, memset timed",1.738834,1.753331,1.651666,0.070631,151,NA,1235.014000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,4.26,3
end_to_end,square,end_to_end,1024,1024,1024,SME 4x1ZP,"C+=A*B, memset timed",1.625292,1.642148,1.590916,0.049214,151,NA,1321.291000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,2.27,3
end_to_end,square,end_to_end,1024,1024,1024,SME 1x4ZAIO,"C+=A*B, memset timed",1.852709,1.857815,1.789000,0.041043,151,NA,1159.105000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,2.67,3
end_to_end,square,end_to_end,1024,1024,1024,SME 1x4Acc,"C=A*B, no memset",1.211375,1.222908,1.195333,0.033644,151,NA,1772.765000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,1.14,3
end_to_end,square,end_to_end,1024,1024,1024,SME 1x4AccKc,"C=A*B, no memset",1.235250,1.252630,1.195375,0.047437,151,NA,1738.501000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,5.26,3
end_to_end,square,end_to_end,1024,1024,1024,KAI 2VL,,1.325583,1.333665,1.265250,0.042941,151,NA,1620.030000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,1.67,3
end_to_end,square,end_to_end,1024,1024,1024,KAI 8VS,,1.341125,1.345011,1.275000,0.058070,151,NA,1601.255000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,3.33,3
end_to_end,square,end_to_end,1024,1024,1024,Accelerate,,1.276208,1.280498,1.266792,0.013613,151,NA,1682.707000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,3.61,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,SME 4x1,"C+=A*B, memset timed",1.471541,1.478761,1.455666,0.030297,151,NA,1459.343000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,0.67,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,SME 2x2,"C+=A*B, memset timed",1.461334,1.475042,1.454750,0.032758,151,NA,1469.536000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,0.81,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,SME 1x4,"C+=A*B, memset timed",1.519958,1.531070,1.510292,0.030643,151,NA,1412.857000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,0.15,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,SME 1x4sym,"C+=A*B, memset timed",1.469750,1.476419,1.458458,0.021908,151,NA,1461.122000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,0.37,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,SME 4x1ZP,"C+=A*B, memset timed",1.470833,1.478441,1.455500,0.026949,151,NA,1460.046000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,0.91,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,SME 1x4Acc,"C=A*B, no memset",1.126083,1.131438,1.119084,0.014225,151,NA,1907.039000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,5.65,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,SME 1x4AccKc,"C=A*B, no memset",1.125375,1.143254,1.119042,0.037990,151,NA,1908.238000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,4.73,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,KAI 2VL,,1.116166,1.121504,1.109959,0.014595,151,NA,1923.982000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,9.14,3
prepacked_full_gemm,square,kernel_only,1024,1024,1024,KAI 8VS,,1.112208,1.117057,1.104625,0.015270,151,NA,1930.829000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,12.09,3
panel_blocked,square,end_to_end,1024,1024,1024,KAIpanel 2VL,Mc=256 Kc=2048 Nc=1024,1.239417,1.246322,1.216583,0.029032,151,NA,1732.656000,0.099084,1.124624,0.000000e+00,0.000000e+00,1.273505e-05,PASS,0.00,1
panel_blocked,square,end_to_end,1024,1024,1024,KAIpanel 8VS,Mc=64 Kc=1024 Nc=1024,1.238354,1.241478,1.182688,0.046524,151,NA,1736.683000,0.077539,1.110876,0.000000e+00,0.000000e+00,1.273505e-05,PASS,7.65,2
ggml_cpu,square,end_to_end,1024,1024,1024,llama-native,"graph exec, default buft",50.522584,50.548970,50.381208,0.141103,7,NA,42.505000,NA,NA,7.247925e-05,5.952732e-07,3.050344e-06,PASS,0.37,3
ggml_cpu,square,end_to_end,1024,1024,1024,llama-native+setup,graph rebuild+exec,50.638875,50.642946,50.376542,0.134842,7,NA,42.408000,NA,NA,7.247925e-05,5.952732e-07,3.050344e-06,PASS,0.37,3
ggml_cpu,square,end_to_end,1024,1024,1024,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",1.190334,1.195440,1.173291,0.021375,101,NA,1804.102000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,1.22,3
ggml_cpu,square,end_to_end,1024,1024,1024,llama-kleidiai+setup,graph rebuild+exec,1.193208,1.203030,1.174959,0.029746,101,NA,1799.756000,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS,1.44,3
zero_only,square,zero_only,2048,2048,2048,memset C,,0.141292,0.143960,0.138750,0.005214,51,NA,121591.238000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.85,3
end_to_end,square,end_to_end,2048,2048,2048,SME 4x1,"C+=A*B, memset timed",13.767375,13.743846,13.402125,0.264032,25,NA,1247.868000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,2.34,3
end_to_end,square,end_to_end,2048,2048,2048,SME 2x2,"C+=A*B, memset timed",15.725875,15.693764,15.170417,0.294681,23,NA,1092.459000,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS,0.82,3
end_to_end,square,end_to_end,2048,2048,2048,SME 1x4,"C+=A*B, memset timed",15.260459,15.289408,13.588833,1.247926,24,NA,1125.777000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,7.03,3
end_to_end,square,end_to_end,2048,2048,2048,SME 1x4sym,"C+=A*B, memset timed",14.184355,14.199611,13.050208,0.811311,28,NA,1211.184000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,2.15,3
end_to_end,square,end_to_end,2048,2048,2048,SME 4x1ZP,"C+=A*B, memset timed",15.450833,15.377051,14.963959,0.271330,23,NA,1111.906000,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS,1.14,3
end_to_end,square,end_to_end,2048,2048,2048,SME 1x4ZAIO,"C+=A*B, memset timed",13.343041,13.447563,12.710667,0.544857,26,NA,1287.553000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,1.33,3
end_to_end,square,end_to_end,2048,2048,2048,SME 1x4Acc,"C=A*B, no memset",12.084563,12.339650,11.291917,0.966659,30,NA,1421.638000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,2.68,3
end_to_end,square,end_to_end,2048,2048,2048,SME 1x4AccKc,"C=A*B, no memset",11.598917,11.948578,11.165584,0.884480,31,NA,1481.161000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,4.70,3
end_to_end,square,end_to_end,2048,2048,2048,KAI 2VL,,10.715208,10.748956,10.655750,0.130093,33,NA,1603.316000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,3.46,3
end_to_end,square,end_to_end,2048,2048,2048,KAI 8VS,,11.065854,11.112210,10.888708,0.137145,32,NA,1552.512000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,3.18,3
end_to_end,square,end_to_end,2048,2048,2048,Accelerate,,10.464542,10.504561,10.109708,0.160000,34,NA,1641.722000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,5.68,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,SME 4x1,"C+=A*B, memset timed",11.279500,11.329609,11.214916,0.124198,32,NA,1523.106000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,0.43,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,SME 2x2,"C+=A*B, memset timed",13.362375,13.377025,13.033958,0.154377,27,NA,1285.690000,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS,0.06,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,SME 1x4,"C+=A*B, memset timed",12.552042,12.613702,12.278084,0.303921,29,NA,1368.691000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,0.39,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,SME 1x4sym,"C+=A*B, memset timed",11.481792,11.653449,11.345792,0.343634,30,NA,1496.271000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,1.68,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,SME 4x1ZP,"C+=A*B, memset timed",13.166083,13.165140,12.998167,0.117932,27,NA,1304.858000,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS,1.39,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,SME 1x4Acc,"C=A*B, no memset",9.491166,9.545495,9.421209,0.168309,36,NA,1810.090000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,6.87,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,SME 1x4AccKc,"C=A*B, no memset",9.498604,9.571948,9.410000,0.157900,38,NA,1808.673000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,9.12,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,KAI 2VL,,9.549083,9.575882,9.514125,0.085350,37,NA,1799.112000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,8.40,3
prepacked_full_gemm,square,kernel_only,2048,2048,2048,KAI 8VS,,9.830292,9.854851,9.574750,0.208401,36,NA,1747.646000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,6.69,3
panel_blocked,square,end_to_end,2048,2048,2048,KAIpanel 2VL,Mc=256 Kc=2048 Nc=512,10.922458,10.951837,10.760708,0.146198,33,NA,1572.894000,1.971290,8.878709,0.000000e+00,0.000000e+00,6.556731e-05,PASS,1.41,3
panel_blocked,square,end_to_end,2048,2048,2048,KAIpanel 8VS,Mc=256 Kc=2048 Nc=512,12.004417,12.031366,11.652334,0.256465,29,NA,1431.423500,3.047582,8.985587,0.000000e+00,0.000000e+00,6.556731e-05,PASS,2.87,2
ggml_cpu,square,end_to_end,2048,2048,2048,llama-native,"graph exec, default buft",468.589917,468.766867,468.130125,0.555909,5,NA,36.663000,NA,NA,1.449585e-04,8.400465e-07,9.470100e-06,PASS,0.30,3
ggml_cpu,square,end_to_end,2048,2048,2048,llama-native+setup,graph rebuild+exec,468.748291,468.469892,467.860291,0.731997,5,NA,36.651000,NA,NA,1.449585e-04,8.400465e-07,9.470100e-06,PASS,0.34,3
ggml_cpu,square,end_to_end,2048,2048,2048,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",16.895021,17.127121,16.598541,0.416930,22,NA,1016.860000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,2.15,3
ggml_cpu,square,end_to_end,2048,2048,2048,llama-kleidiai+setup,graph rebuild+exec,16.846000,17.012978,16.617541,0.409249,22,NA,1019.819000,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS,4.20,3
zero_only,square,zero_only,4096,4096,4096,memset C,,0.573209,0.576712,0.562541,0.009002,51,NA,239771.102000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.77,3
end_to_end,square,end_to_end,4096,4096,4096,SME 4x1,"C+=A*B, memset timed",111.078084,111.430791,110.799958,1.009901,7,NA,1237.318000,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS,2.59,3
end_to_end,square,end_to_end,4096,4096,4096,SME 2x2,"C+=A*B, memset timed",127.240125,127.230583,126.853750,0.400028,7,NA,1080.154000,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS,0.27,3
end_to_end,square,end_to_end,4096,4096,4096,SME 1x4,"C+=A*B, memset timed",108.424125,109.121530,106.893791,2.449793,7,NA,1267.605000,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS,0.51,3
end_to_end,square,end_to_end,4096,4096,4096,SME 1x4sym,"C+=A*B, memset timed",103.640791,103.771036,101.544333,2.059692,7,NA,1326.109000,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS,1.66,3
end_to_end,square,end_to_end,4096,4096,4096,SME 4x1ZP,"C+=A*B, memset timed",127.920708,128.018280,127.686916,0.275267,7,NA,1074.407000,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS,0.11,3
end_to_end,square,end_to_end,4096,4096,4096,SME 1x4ZAIO,"C+=A*B, memset timed",127.956542,128.142208,121.892958,4.820215,7,NA,1074.106000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,3.49,3
end_to_end,square,end_to_end,4096,4096,4096,SME 1x4Acc,"C=A*B, no memset",115.927583,113.923071,105.801667,5.343201,7,NA,1185.559000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,5.82,3
end_to_end,square,end_to_end,4096,4096,4096,SME 1x4AccKc,"C=A*B, no memset",115.351500,114.024566,107.347375,4.606667,7,NA,1191.480000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,2.31,3
end_to_end,square,end_to_end,4096,4096,4096,KAI 2VL,,84.018875,84.191321,83.614791,0.690529,7,NA,1635.810000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,2.00,3
end_to_end,square,end_to_end,4096,4096,4096,KAI 8VS,,86.012084,85.832613,85.188959,0.629476,7,NA,1597.903000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,3.79,3
end_to_end,square,end_to_end,4096,4096,4096,Accelerate,,89.165292,89.264327,88.219875,0.840857,7,NA,1541.395000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,3.70,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,SME 4x1,"C+=A*B, memset timed",91.671416,91.553714,91.036250,0.511334,7,NA,1499.256000,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS,1.78,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,SME 2x2,"C+=A*B, memset timed",108.400334,108.300030,108.084000,0.186453,7,NA,1267.883000,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS,0.36,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,SME 1x4,"C+=A*B, memset timed",98.117209,98.697250,97.265416,1.523362,7,NA,1400.763000,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS,1.97,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,SME 1x4sym,"C+=A*B, memset timed",93.628583,94.273935,92.126917,1.632195,7,NA,1467.917000,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS,0.21,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,SME 4x1ZP,"C+=A*B, memset timed",106.990834,106.997274,106.803041,0.158955,7,NA,1284.586000,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS,0.06,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,SME 1x4Acc,"C=A*B, no memset",131.119166,131.772256,126.739875,5.421482,7,NA,1048.199000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,4.00,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,SME 1x4AccKc,"C=A*B, no memset",137.498458,136.416762,130.789667,5.883970,7,NA,999.567000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,6.86,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,KAI 2VL,,78.599875,78.585750,77.906958,0.621287,7,NA,1748.590000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,7.15,3
prepacked_full_gemm,square,kernel_only,4096,4096,4096,KAI 8VS,,78.978834,79.133375,77.956166,0.566816,7,NA,1740.200000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,6.17,3
panel_blocked,square,end_to_end,4096,4096,4096,KAIpanel 2VL,Mc=256 Kc=4096 Nc=512,93.238458,93.773506,92.591584,1.294922,7,NA,1474.059000,16.416119,77.387545,0.000000e+00,0.000000e+00,5.874831e-05,PASS,3.87,3
panel_blocked,square,end_to_end,4096,4096,4096,KAIpanel 8VS,Mc=256 Kc=4096 Nc=512,100.480083,100.604947,99.225125,0.989695,7,NA,1367.823000,25.188623,77.392207,0.000000e+00,0.000000e+00,5.874831e-05,PASS,0.00,1
ggml_cpu,square,end_to_end,4096,4096,4096,llama-native,"graph exec, default buft",3855.532458,3856.334625,3852.920875,1.883304,5,NA,35.647000,NA,NA,3.585815e-04,1.189551e-06,2.046855e-05,PASS,0.19,3
ggml_cpu,square,end_to_end,4096,4096,4096,llama-native+setup,graph rebuild+exec,3855.010583,3855.259833,3854.112583,1.375642,5,NA,35.652000,NA,NA,3.585815e-04,1.189551e-06,2.046855e-05,PASS,0.19,3
ggml_cpu,square,end_to_end,4096,4096,4096,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",152.167375,152.360092,150.009417,1.839650,5,NA,903.209000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,1.28,3
ggml_cpu,square,end_to_end,4096,4096,4096,llama-kleidiai+setup,graph rebuild+exec,152.221209,152.263850,150.953834,1.156707,5,NA,902.890000,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS,0.37,3
zero_only,large_k,zero_only,64,512,8192,memset C,,0.000875,0.000870,0.000792,0.000016,51,NA,613566.757000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.00,3
end_to_end,large_k,end_to_end,64,512,8192,SME 4x1,"C+=A*B, memset timed",0.717750,0.724867,0.699250,0.025916,151,NA,747.992000,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS,3.34,3
end_to_end,large_k,end_to_end,64,512,8192,SME 2x2,"C+=A*B, memset timed",0.686250,0.692916,0.673750,0.025124,151,NA,782.326000,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS,4.14,3
end_to_end,large_k,end_to_end,64,512,8192,SME 1x4,"C+=A*B, memset timed",0.678709,0.682060,0.647500,0.024539,151,NA,791.018000,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS,3.43,3
end_to_end,large_k,end_to_end,64,512,8192,SME 1x4sym,"C+=A*B, memset timed",0.666375,0.673552,0.641584,0.029433,151,NA,805.659000,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS,2.02,3
end_to_end,large_k,end_to_end,64,512,8192,SME 4x1ZP,"C+=A*B, memset timed",0.711834,0.719463,0.696542,0.022929,151,NA,754.208000,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS,2.74,3
end_to_end,large_k,end_to_end,64,512,8192,SME 1x4ZAIO,"C+=A*B, memset timed",0.790042,0.789923,0.730167,0.043867,151,NA,679.547000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,4.74,3
end_to_end,large_k,end_to_end,64,512,8192,SME 1x4Acc,"C=A*B, no memset",0.717667,0.718554,0.653792,0.050092,151,NA,748.078000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,6.17,3
end_to_end,large_k,end_to_end,64,512,8192,SME 1x4AccKc,"C=A*B, no memset",0.673625,0.686398,0.621167,0.054641,151,NA,796.988000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,0.82,3
end_to_end,large_k,end_to_end,64,512,8192,KAI 2VL,,1.022250,1.031237,0.977583,0.047100,151,NA,525.186000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,2.30,3
end_to_end,large_k,end_to_end,64,512,8192,KAI 8VS,,1.072291,1.087653,1.035958,0.047552,151,NA,500.677000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,2.20,3
end_to_end,large_k,end_to_end,64,512,8192,Accelerate,,0.555667,0.560333,0.544042,0.018530,151,NA,966.174000,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS,1.04,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,SME 4x1,"C+=A*B, memset timed",0.463625,0.470772,0.419500,0.017565,151,NA,1157.985000,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS,10.02,3
prepacked_full_gemm,large_k,kernel_only,64,512,8192,SME 2x2,"C+=A*B, memset timed",0.555792,0.563873,0.530875,0.020556,151,NA,965.957000,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS,4.34,3
