experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status,spread_pct,n_runs
hot_microkernel,hot,hot_microkernel,64,16,128,SME 4x1,64x16 tile,1.867667,1.879611,1.854667,0.110498,151,488.790000,536.312000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,1.35,3
hot_microkernel,hot,hot_microkernel,64,16,128,SME 4x1 [iso],"64x16, smstart/call",1.870167,1.871554,1.854083,0.009786,201,489.444000,535.595000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.52,3
hot_microkernel,hot,hot_microkernel,32,32,128,SME 2x2,32x32 tile,1.824708,1.827819,1.818292,0.009456,166,488.644000,536.472000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.82,3
hot_microkernel,hot,hot_microkernel,32,32,128,SME 2x2 [iso],"32x32, smstart/call",1.826667,1.830302,1.818209,0.012730,166,487.501000,537.730000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,1.21,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4,16x64 tile,1.807084,1.809270,1.799791,0.008172,167,487.219000,538.041000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.79,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4 [iso],"16x64, smstart/call",1.804167,1.808229,1.800750,0.007015,166,486.167000,539.205000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.34,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4sym,16x64 tile,1.794833,1.796629,1.792833,0.007176,181,485.912000,539.489000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.25,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4sym [iso],"16x64, smstart/call",1.795562,1.797392,1.793833,0.008582,181,486.865000,538.433000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.72,3
hot_microkernel,hot,hot_microkernel,64,16,128,SME 4x1ZP,64x16 tile,1.769333,1.770585,1.767625,0.007133,165,486.398000,538.949000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,1.05,3
hot_microkernel,hot,hot_microkernel,64,16,128,SME 4x1ZP [iso],"64x16, smstart/call",1.770334,1.772065,1.768542,0.009854,166,486.654000,538.666000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,1.19,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4Acc,16x64 tile,1.607666,1.609455,1.606083,0.007957,186,182.249000,1438.385000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.78,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4Acc [iso],"16x64, smstart/call",1.610667,1.612899,1.609041,0.008869,187,183.347000,1429.772000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,4.53,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4Acc [amort],"16x64, zero+store amort",1.212125,1.215643,1.151750,0.046858,201,136.901000,1914.838000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.59,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4AccKc,16x64 tile,1.624021,1.625013,1.601417,0.009682,186,182.906000,1433.218000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,2.96,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4AccKc [iso],"16x64, smstart/call",1.628604,1.629331,1.604375,0.009606,184,183.422000,1429.185000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,7.00,3
hot_microkernel,hot,hot_microkernel,16,64,128,SME 1x4AccKc [amort],"16x64, zero+store amort",1.246708,1.226733,1.155000,0.072730,201,141.222000,1856.254000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,15.14,3
hot_microkernel,hot,hot_microkernel,32,32,128,KAI 2VL,32x32 tile,1.591688,1.594211,1.573791,0.013770,184,190.644000,1375.044000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,2.09,3
hot_microkernel,hot,hot_microkernel,16,16,128,KAI 8VS,16x16 tile,1.915667,1.888454,1.851084,0.040140,181,109.236000,599.951000,NA,NA,3.337860e-06,2.031063e-07,0.000000e+00,PASS,13.63,3
hot_microkernel,hot,hot_microkernel,64,16,256,SME 4x1,64x16 tile,1.927708,1.931336,1.920375,0.008897,155,617.459000,849.105000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.07,3
hot_microkernel,hot,hot_microkernel,64,16,256,SME 4x1 [iso],"64x16, smstart/call",1.928791,1.931780,1.920958,0.009286,156,617.681000,848.800000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.03,3
hot_microkernel,hot,hot_microkernel,32,32,256,SME 2x2,32x32 tile,1.837667,1.840539,1.829208,0.007554,163,617.911000,848.485000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.12,3
hot_microkernel,hot,hot_microkernel,32,32,256,SME 2x2 [iso],"32x32, smstart/call",1.837000,1.840893,1.831541,0.009747,161,617.687000,848.793000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.01,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4,16x64 tile,1.854125,1.857601,1.847375,0.009746,163,617.396000,849.192000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.02,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4 [iso],"16x64, smstart/call",1.855542,1.858575,1.848125,0.008575,162,617.675000,848.809000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.06,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4sym,16x64 tile,1.799916,1.799871,1.792666,0.007271,167,617.467000,849.095000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.02,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4sym [iso],"16x64, smstart/call",1.800709,1.801724,1.793417,0.008413,167,617.739000,848.721000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.01,3
hot_microkernel,hot,hot_microkernel,64,16,256,SME 4x1ZP,64x16 tile,1.821166,1.823816,1.813667,0.007279,168,617.497000,849.054000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.03,3
hot_microkernel,hot,hot_microkernel,64,16,256,SME 4x1ZP [iso],"64x16, smstart/call",1.824604,1.825702,1.815542,0.007241,167,617.733000,848.729000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.18,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4Acc,16x64 tile,1.648584,1.649874,1.641500,0.009298,183,312.864000,1675.768000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.19,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4Acc [iso],"16x64, smstart/call",1.687812,1.687054,1.643291,0.051821,183,324.143000,1617.459000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,4.14,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4Acc [amort],"16x64, zero+store amort",1.445375,1.456563,1.371042,0.059586,201,277.583000,1888.761000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.38,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4AccKc,16x64 tile,1.642250,1.631223,1.613750,0.019670,175,313.799000,1670.778000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,7.58,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4AccKc [iso],"16x64, smstart/call",1.638250,1.658600,1.617042,0.056948,175,316.203000,1658.072000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,6.56,3
hot_microkernel,hot,hot_microkernel,16,64,256,SME 1x4AccKc [amort],"16x64, zero+store amort",1.430875,1.436591,1.348166,0.051773,201,276.177000,1898.374000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.94,3
hot_microkernel,hot,hot_microkernel,32,32,256,KAI 2VL,32x32 tile,1.785125,1.790007,1.698166,0.066997,178,334.087000,1569.315000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,4.64,3
hot_microkernel,hot,hot_microkernel,16,16,256,KAI 8VS,16x16 tile,1.408250,1.409438,1.400625,0.081025,191,140.264000,934.467000,NA,NA,5.722046e-06,2.753174e-07,0.000000e+00,PASS,4.63,3
hot_microkernel,hot,hot_microkernel,64,16,512,SME 4x1,64x16 tile,1.856292,1.858133,1.849416,0.008375,162,878.539000,1193.545000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.01,3
hot_microkernel,hot,hot_microkernel,64,16,512,SME 4x1 [iso],"64x16, smstart/call",1.856917,1.858908,1.849792,0.007340,162,878.806000,1193.183000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.00,3
hot_microkernel,hot,hot_microkernel,32,32,512,SME 2x2,32x32 tile,1.924292,1.927434,1.918500,0.007059,155,878.391000,1193.747000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.08,3
hot_microkernel,hot,hot_microkernel,32,32,512,SME 2x2 [iso],"32x32, smstart/call",1.940333,1.941482,1.919125,0.007250,155,878.817000,1193.168000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.74,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4,16x64 tile,1.963063,1.967013,1.954041,0.007743,157,897.124000,1168.820000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.10,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4 [iso],"16x64, smstart/call",1.966042,1.966996,1.953458,0.007862,155,897.736000,1168.023000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.28,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4sym,16x64 tile,1.915812,1.916789,1.900167,0.008051,160,878.527000,1193.561000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.51,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4sym [iso],"16x64, smstart/call",1.919605,1.919750,1.900917,0.005056,160,878.732000,1193.283000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.68,3
hot_microkernel,hot,hot_microkernel,64,16,512,SME 4x1ZP,64x16 tile,1.858125,1.858390,1.850875,0.006507,163,878.566000,1193.508000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.56,3
hot_microkernel,hot,hot_microkernel,64,16,512,SME 4x1ZP [iso],"64x16, smstart/call",1.858667,1.859314,1.851375,0.007634,163,878.824000,1193.158000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.53,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4Acc,16x64 tile,1.827250,1.849208,1.790208,0.071003,164,583.226000,1797.890000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.00,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4Acc [iso],"16x64, smstart/call",1.893270,1.903967,1.791542,0.071752,165,610.732000,1716.916000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.38,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4Acc [amort],"16x64, zero+store amort",1.774917,1.785535,1.656708,0.049012,181,567.247000,1848.534000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,9.73,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4AccKc,16x64 tile,1.836417,1.837896,1.788042,0.048247,164,598.446000,1752.164000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,10.86,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4AccKc [iso],"16x64, smstart/call",1.833438,1.828818,1.704667,0.062097,163,615.248000,1704.315000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.34,3
hot_microkernel,hot,hot_microkernel,16,64,512,SME 1x4AccKc [amort],"16x64, zero+store amort",1.672208,1.672631,1.665041,0.030510,180,566.721000,1850.252000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.64,3
hot_microkernel,hot,hot_microkernel,32,32,512,KAI 2VL,32x32 tile,1.906625,1.874851,1.758792,0.050841,156,611.841000,1713.805000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.60,3
hot_microkernel,hot,hot_microkernel,16,16,512,KAI 8VS,16x16 tile,1.759292,1.760217,1.691083,0.042327,189,184.393000,1421.660000,NA,NA,1.430511e-05,4.871500e-07,0.000000e+00,PASS,9.59,3
hot_microkernel,hot,hot_microkernel,64,16,1024,SME 4x1,64x16 tile,1.837438,1.845893,1.828042,0.022529,152,1402.135000,1495.685000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.15,3
hot_microkernel,hot,hot_microkernel,64,16,1024,SME 4x1 [iso],"64x16, smstart/call",1.837312,1.848397,1.828542,0.007359,153,1401.304000,1496.572000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.12,3
hot_microkernel,hot,hot_microkernel,32,32,1024,SME 2x2,32x32 tile,1.978438,1.980269,1.910708,0.036544,152,1409.940000,1487.405000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,5.42,3
hot_microkernel,hot,hot_microkernel,32,32,1024,SME 2x2 [iso],"32x32, smstart/call",1.935709,1.953937,1.911750,0.036551,152,1413.958000,1483.178000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,1.31,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4,16x64 tile,1.945458,1.954250,1.928666,0.030657,153,1459.146000,1437.246000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.56,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4 [iso],"16x64, smstart/call",1.971166,1.976121,1.929750,0.018544,153,1465.738000,1430.782000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,4.65,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4sym,16x64 tile,1.971583,1.976618,1.953708,0.032310,152,1409.280000,1488.102000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.64,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4sym [iso],"16x64, smstart/call",1.963145,1.973654,1.952583,0.025847,153,1403.249000,1494.497000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.94,3
hot_microkernel,hot,hot_microkernel,64,16,1024,SME 4x1ZP,64x16 tile,1.920167,1.938525,1.906417,0.032991,152,1406.716000,1490.814000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.77,3
hot_microkernel,hot,hot_microkernel,64,16,1024,SME 4x1ZP [iso],"64x16, smstart/call",1.919583,1.934454,1.905000,0.017097,151,1406.288000,1491.268000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,0.65,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4Acc,16x64 tile,2.092333,2.061532,1.930459,0.067838,160,1195.243000,1754.582000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.67,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4Acc [iso],"16x64, smstart/call",2.002813,1.992700,1.931042,0.036683,160,1187.204000,1766.463000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,13.01,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4Acc [amort],"16x64, zero+store amort",1.925062,1.925218,1.839750,0.049212,166,1136.639000,1845.047000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,9.18,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4AccKc,16x64 tile,1.962833,1.964608,1.955667,0.032185,153,1189.964000,1762.366000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.68,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4AccKc [iso],"16x64, smstart/call",2.046958,2.029298,1.956792,0.053776,154,1197.088000,1751.877000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.76,3
hot_microkernel,hot,hot_microkernel,16,64,1024,SME 1x4AccKc [amort],"16x64, zero+store amort",1.916354,1.924444,1.863917,0.054075,161,1145.602000,1830.612000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,11.08,3
hot_microkernel,hot,hot_microkernel,32,32,1024,KAI 2VL,32x32 tile,1.943209,1.944083,1.852250,0.036340,155,1211.769000,1730.653000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.71,3
hot_microkernel,hot,hot_microkernel,16,16,1024,KAI 8VS,16x16 tile,1.777750,1.778759,1.770625,0.079522,167,333.830000,1570.525000,NA,NA,2.670288e-05,6.157844e-07,0.000000e+00,PASS,18.37,3
hot_microkernel,hot,hot_microkernel,64,16,2048,SME 4x1,64x16 tile,1.837625,1.844253,1.733375,0.062854,153,2561.709000,1637.307000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,7.06,3
hot_microkernel,hot,hot_microkernel,64,16,2048,SME 4x1 [iso],"64x16, smstart/call",1.830375,1.838449,1.733167,0.062850,154,2550.868000,1644.266000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,6.63,3
hot_microkernel,hot,hot_microkernel,32,32,2048,SME 2x2,32x32 tile,1.952834,1.965046,1.940584,0.045559,154,2589.965000,1619.444000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.23,3
hot_microkernel,hot,hot_microkernel,32,32,2048,SME 2x2 [iso],"32x32, smstart/call",2.010708,2.004366,1.941875,0.034656,154,2649.222000,1583.221000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,9.00,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4,16x64 tile,1.853708,1.850301,1.725666,0.075545,148,2762.605000,1518.242000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,9.21,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4 [iso],"16x64, smstart/call",1.965583,1.959265,1.726250,0.055080,150,2688.684000,1559.984000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.43,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4sym,16x64 tile,1.994958,1.996679,1.870083,0.063311,151,2645.670000,1585.347000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,8.57,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4sym [iso],"16x64, smstart/call",1.960271,1.964396,1.871333,0.060056,151,2555.763000,1641.116000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,7.38,3
hot_microkernel,hot,hot_microkernel,64,16,2048,SME 4x1ZP,64x16 tile,1.934042,1.935073,1.896917,0.055295,156,2561.723000,1637.298000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,5.57,3
hot_microkernel,hot,hot_microkernel,64,16,2048,SME 4x1ZP [iso],"64x16, smstart/call",1.934250,1.935610,1.899000,0.067322,154,2540.595000,1650.914000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,5.91,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4Acc,16x64 tile,2.168208,2.168251,2.062458,0.044999,154,2336.431000,1795.176000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.67,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4Acc [iso],"16x64, smstart/call",2.160083,2.200524,2.133500,0.078439,154,2345.367000,1788.336000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,13.01,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4Acc [amort],"16x64, zero+store amort",2.130750,2.170240,2.024083,0.096260,158,2296.067000,1826.734000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.80,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4AccKc,16x64 tile,1.957583,1.958359,1.819166,0.059990,150,2330.456000,1799.778000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,9.43,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4AccKc [iso],"16x64, smstart/call",1.956417,1.959189,1.877500,0.054105,152,2329.068000,1800.851000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.72,3
hot_microkernel,hot,hot_microkernel,16,64,2048,SME 1x4AccKc [amort],"16x64, zero+store amort",1.926250,1.931038,1.898792,0.044915,156,2365.686000,1772.976000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,13.48,3
hot_microkernel,hot,hot_microkernel,32,32,2048,KAI 2VL,32x32 tile,1.985208,1.971376,1.908417,0.038677,151,2336.000000,1795.507000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,12.65,3
hot_microkernel,hot,hot_microkernel,16,16,2048,KAI 8VS,16x16 tile,1.930167,1.971759,1.835375,0.105827,170,638.283000,1642.808000,NA,NA,4.768372e-05,9.017850e-07,0.000000e+00,PASS,17.13,3
zero_only,square,zero_only,256,256,256,memset C,,0.002125,0.002148,0.002125,0.000040,51,NA,15790.321000,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS,38.00,3
end_to_end,square,end_to_end,256,256,256,SME 4x1,"C+=A*B, memset timed",0.053083,0.053980,0.052458,0.002148,151,NA,632.113000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,2.87,3
end_to_end,square,end_to_end,256,256,256,SME 2x2,"C+=A*B, memset timed",0.049542,0.049668,0.049417,0.000510,151,NA,677.293000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.59,3
end_to_end,square,end_to_end,256,256,256,SME 1x4,"C+=A*B, memset timed",0.052000,0.052263,0.051791,0.001301,151,NA,645.278000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.08,3
end_to_end,square,end_to_end,256,256,256,SME 1x4sym,"C+=A*B, memset timed",0.051959,0.052256,0.051875,0.000815,151,NA,645.787000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.24,3
end_to_end,square,end_to_end,256,256,256,SME 4x1ZP,"C+=A*B, memset timed",0.049667,0.049871,0.049542,0.000943,151,NA,675.588000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.08,3
end_to_end,square,end_to_end,256,256,256,SME 1x4ZAIO,"C+=A*B, memset timed",0.061041,0.061172,0.060875,0.000604,151,NA,549.703000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.21,3
end_to_end,square,end_to_end,256,256,256,SME 1x4Acc,"C=A*B, no memset",0.024041,0.024057,0.023958,0.000771,151,NA,1395.717000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,2.94,3
end_to_end,square,end_to_end,256,256,256,SME 1x4AccKc,"C=A*B, no memset",0.024041,0.024027,0.023958,0.000218,151,NA,1395.717000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,1.41,3
end_to_end,square,end_to_end,256,256,256,SME 1x4AccKcOut,"C=A*B, no memset",0.023667,0.023747,0.023625,0.000417,151,NA,1417.773000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.00,3
end_to_end,square,end_to_end,256,256,256,SME 1x4AccFastKcOut,"C=A*B, no memset",0.023958,0.024034,0.023916,0.000367,151,NA,1400.552000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.35,3
end_to_end,square,end_to_end,256,256,256,KAI 2VL,,0.028250,0.028348,0.024542,0.000982,151,NA,1187.768000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,2.30,3
end_to_end,square,end_to_end,256,256,256,KAI 8VS,,0.026291,0.026208,0.021875,0.000941,151,NA,1276.271000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.00,3
end_to_end,square,end_to_end,256,256,256,Accelerate,,0.018792,0.018907,0.018750,0.000793,151,NA,1785.570000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.01,3
prepacked_full_gemm,square,kernel_only,256,256,256,SME 4x1,"C+=A*B, memset timed",0.044958,0.045145,0.044459,0.000883,151,NA,746.351000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.00,3
prepacked_full_gemm,square,kernel_only,256,256,256,SME 2x2,"C+=A*B, memset timed",0.045167,0.045479,0.044709,0.001224,151,NA,742.897000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.09,3
prepacked_full_gemm,square,kernel_only,256,256,256,SME 1x4,"C+=A*B, memset timed",0.044959,0.045062,0.044500,0.000506,151,NA,746.334000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.18,3
prepacked_full_gemm,square,kernel_only,256,256,256,SME 1x4sym,"C+=A*B, memset timed",0.044958,0.045189,0.044459,0.001077,151,NA,746.351000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.09,3
prepacked_full_gemm,square,kernel_only,256,256,256,SME 4x1ZP,"C+=A*B, memset timed",0.044958,0.045226,0.044458,0.001021,151,NA,746.351000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.09,3
prepacked_full_gemm,square,kernel_only,256,256,256,SME 1x4Acc,"C=A*B, no memset",0.019917,0.020012,0.019833,0.000812,151,NA,1684.713000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.21,3
prepacked_full_gemm,square,kernel_only,256,256,256,SME 1x4AccKc,"C=A*B, no memset",0.019917,0.020034,0.019834,0.000832,151,NA,1684.713000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.21,3
prepacked_full_gemm,square,kernel_only,256,256,256,KAI 2VL,,0.019375,0.019416,0.019291,0.000677,151,NA,1731.842000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,3.73,3
prepacked_full_gemm,square,kernel_only,256,256,256,KAI 8VS,,0.017042,0.017489,0.017000,0.001629,151,NA,1968.926000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,2.15,3
panel_blocked,square,end_to_end,256,256,256,KAIpanel 2VL,Mc=256 Kc=2048 Nc=512,0.028291,0.028289,0.024458,0.000676,151,NA,1186.046000,0.004750,0.022125,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.00,1
panel_blocked,square,end_to_end,256,256,256,KAIpanel 8VS,Mc=256 Kc=256 Nc=512,0.026333,0.026329,0.025542,0.000276,151,NA,1274.235000,0.005166,0.020542,0.000000e+00,0.000000e+00,2.247812e-06,PASS,0.00,1
ggml_cpu,square,end_to_end,256,256,256,llama-native,"graph exec, default buft",0.798875,0.800271,0.791000,0.005779,101,NA,42.002000,NA,NA,1.525879e-05,3.029652e-07,1.290962e-06,PASS,0.30,3
ggml_cpu,square,end_to_end,256,256,256,llama-native+setup,graph rebuild+exec,0.802375,0.803130,0.795834,0.005362,101,NA,41.819000,NA,NA,1.525879e-05,3.029652e-07,1.290962e-06,PASS,0.32,3
ggml_cpu,square,end_to_end,256,256,256,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",0.029625,0.029891,0.028208,0.001210,101,NA,1132.639000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,1.12,3
ggml_cpu,square,end_to_end,256,256,256,llama-kleidiai+setup,graph rebuild+exec,0.033208,0.033609,0.032625,0.001469,101,NA,1010.432000,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS,2.22,3
