experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status
end_to_end,square,end_to_end,512,512,512,"SME 1x4Acc","C=A*B, no memset",0.161833,0.162357,0.161625,0.001276,151,NA,1658.719,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4AccKc","C=A*B, no memset",0.161750,0.161964,0.161625,0.000916,151,NA,1659.570,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4AccKcOut","C=A*B, no memset",0.161041,0.162772,0.160833,0.003304,151,NA,1666.876,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4AccFastKcOut","C=A*B, no memset",0.169250,0.168491,0.161416,0.006111,151,NA,1586.029,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"KAI 2VL","",0.163375,0.171213,0.162500,0.010179,151,NA,1643.063,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"KAI 8VS","",0.168917,0.169541,0.162875,0.017511,151,NA,1589.156,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"Accelerate","",0.164250,0.164892,0.155041,0.004627,151,NA,1634.310,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"SME 4x1","C+=A*B, memset timed",0.232292,0.233895,0.231625,0.003078,151,NA,1155.595,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"SME 2x2","C+=A*B, memset timed",0.232417,0.233429,0.231583,0.002441,151,NA,1154.973,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"SME 1x4","C+=A*B, memset timed",0.236541,0.237596,0.235958,0.002954,151,NA,1134.837,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"SME 1x4sym","C+=A*B, memset timed",0.232208,0.232733,0.231583,0.001367,151,NA,1156.013,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"SME 4x1ZP","C+=A*B, memset timed",0.232209,0.232729,0.231666,0.001399,151,NA,1156.008,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"SME 1x4Acc","C=A*B, no memset",0.146333,0.147278,0.146250,0.002179,151,NA,1834.415,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"SME 1x4AccKc","C=A*B, no memset",0.146334,0.150004,0.146250,0.005770,151,NA,1834.403,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"KAI 2VL","",0.156459,0.158552,0.148375,0.005038,151,NA,1715.692,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
prepacked_full_gemm,square,kernel_only,512,512,512,"KAI 8VS","",0.153667,0.154209,0.141541,0.007827,151,NA,1746.865,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
panel_blocked,square,end_to_end,512,512,512,"KAIpanel 2VL","Mc=512 Kc=512 Nc=512",0.179667,0.180618,0.172833,0.004831,151,NA,1494.072,0.018250,0.159708,0.000000e+00,0.000000e+00,6.646435e-06,PASS
panel_blocked,square,end_to_end,512,512,512,"KAIpanel 8VS","Mc=64 Kc=2048 Nc=512",0.177541,0.178670,0.169541,0.007644,151,NA,1511.963,0.021209,0.166082,0.000000e+00,0.000000e+00,6.646435e-06,PASS
ggml_cpu,square,end_to_end,512,512,512,"llama-native","graph exec, default buft",6.081875,6.097586,6.051709,0.045417,58,NA,44.137,NA,NA,3.051758e-05,4.231463e-07,1.436004e-06,PASS
ggml_cpu,square,end_to_end,512,512,512,"llama-native+setup","graph rebuild+exec",6.083875,6.093454,6.062250,0.028049,58,NA,44.122,NA,NA,3.051758e-05,4.231463e-07,1.436004e-06,PASS
ggml_cpu,square,end_to_end,512,512,512,"llama-kleidiai","graph exec, CPU_KLEIDIAI buft",0.161125,0.162174,0.159666,0.003269,101,NA,1666.007,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
ggml_cpu,square,end_to_end,512,512,512,"llama-kleidiai+setup","graph rebuild+exec",0.164666,0.165552,0.163708,0.002469,101,NA,1630.181,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
zero_only,square,zero_only,1024,1024,1024,"memset C","",0.032791,0.033237,0.032708,0.001603,51,NA,65490.032,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 4x1","C+=A*B, memset timed",1.738500,1.754482,1.702000,0.042668,151,NA,1235.251,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 2x2","C+=A*B, memset timed",1.673667,1.691565,1.628708,0.066376,151,NA,1283.101,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 1x4","C+=A*B, memset timed",1.789667,1.797446,1.700167,0.077248,151,NA,1199.935,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 1x4sym","C+=A*B, memset timed",1.753958,1.760376,1.662833,0.072176,151,NA,1224.364,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 4x1ZP","C+=A*B, memset timed",1.633417,1.644353,1.595166,0.055172,151,NA,1314.719,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 1x4ZAIO","C+=A*B, memset timed",1.847583,1.852979,1.809416,0.034726,151,NA,1162.321,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 1x4Acc","C=A*B, no memset",1.325125,1.333940,1.215666,0.071821,151,NA,1620.589,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 1x4AccKc","C=A*B, no memset",1.329084,1.333752,1.216125,0.053046,151,NA,1615.762,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 1x4AccKcOut","C=A*B, no memset",1.340084,1.360156,1.214000,0.067863,151,NA,1602.499,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"SME 1x4AccFastKcOut","C=A*B, no memset",1.430541,1.440442,1.347000,0.045021,151,NA,1501.169,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"KAI 2VL","",1.391208,1.392569,1.259041,0.066428,151,NA,1543.611,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"KAI 8VS","",1.374709,1.376193,1.269458,0.053703,151,NA,1562.137,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
end_to_end,square,end_to_end,1024,1024,1024,"Accelerate","",1.380041,1.379273,1.324375,0.034501,151,NA,1556.101,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"SME 4x1","C+=A*B, memset timed",1.485500,1.491428,1.454375,0.040150,151,NA,1445.630,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"SME 2x2","C+=A*B, memset timed",1.483792,1.493659,1.458542,0.028568,151,NA,1447.294,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"SME 1x4","C+=A*B, memset timed",1.622375,1.610094,1.514125,0.069197,151,NA,1323.667,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"SME 1x4sym","C+=A*B, memset timed",1.510459,1.516139,1.457541,0.045505,151,NA,1421.742,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"SME 4x1ZP","C+=A*B, memset timed",1.523709,1.528913,1.457000,0.061775,151,NA,1409.379,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"SME 1x4Acc","C=A*B, no memset",1.270708,1.262135,1.214417,0.038434,151,NA,1689.990,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"SME 1x4AccKc","C=A*B, no memset",1.255667,1.252016,1.124750,0.036217,151,NA,1710.233,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"KAI 2VL","",1.261125,1.246454,1.165667,0.029910,151,NA,1702.832,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
prepacked_full_gemm,square,kernel_only,1024,1024,1024,"KAI 8VS","",1.258833,1.257411,1.105875,0.070490,151,NA,1705.932,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
panel_blocked,square,end_to_end,1024,1024,1024,"KAIpanel 2VL","Mc=64 Kc=2048 Nc=512",1.408250,1.399528,1.243541,0.061646,151,NA,1524.931,0.117416,1.228543,0.000000e+00,0.000000e+00,1.273505e-05,PASS
panel_blocked,square,end_to_end,1024,1024,1024,"KAIpanel 8VS","Mc=64 Kc=2048 Nc=512",1.329125,1.332167,1.225250,0.041591,151,NA,1615.712,0.145003,1.220998,0.000000e+00,0.000000e+00,1.273505e-05,PASS
ggml_cpu,square,end_to_end,1024,1024,1024,"llama-native","graph exec, default buft",50.654083,50.710208,50.601666,0.106200,7,NA,42.395,NA,NA,7.247925e-05,5.952732e-07,3.050344e-06,PASS
ggml_cpu,square,end_to_end,1024,1024,1024,"llama-native+setup","graph rebuild+exec",50.642667,50.706024,50.465917,0.224546,7,NA,42.405,NA,NA,7.247925e-05,5.952732e-07,3.050344e-06,PASS
ggml_cpu,square,end_to_end,1024,1024,1024,"llama-kleidiai","graph exec, CPU_KLEIDIAI buft",1.209833,1.226508,1.185541,0.034935,101,NA,1775.025,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
ggml_cpu,square,end_to_end,1024,1024,1024,"llama-kleidiai+setup","graph rebuild+exec",1.298791,1.291608,1.192334,0.047470,101,NA,1653.448,NA,NA,0.000000e+00,0.000000e+00,1.273505e-05,PASS
zero_only,square,zero_only,2048,2048,2048,"memset C","",0.139834,0.141316,0.138834,0.003261,51,NA,122859.027,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 4x1","C+=A*B, memset timed",13.511312,13.517013,13.441292,0.058902,26,NA,1271.517,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 2x2","C+=A*B, memset timed",15.713125,15.743442,15.266250,0.248022,23,NA,1093.345,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 1x4","C+=A*B, memset timed",14.823667,15.032223,13.269958,1.261640,22,NA,1158.949,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 1x4sym","C+=A*B, memset timed",13.907250,14.085197,13.117333,0.855492,26,NA,1235.317,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 4x1ZP","C+=A*B, memset timed",15.442208,15.433757,15.248250,0.066905,23,NA,1112.527,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 1x4ZAIO","C+=A*B, memset timed",12.916375,13.055276,12.827000,0.295125,27,NA,1330.084,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 1x4Acc","C=A*B, no memset",11.412750,11.470255,11.040291,0.354875,32,NA,1505.322,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 1x4AccKc","C=A*B, no memset",11.719292,11.779089,10.894000,0.422014,31,NA,1465.948,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 1x4AccKcOut","C=A*B, no memset",11.644438,11.678560,11.202375,0.322510,30,NA,1475.371,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"SME 1x4AccFastKcOut","C=A*B, no memset",12.551250,12.546309,12.108959,0.104525,29,NA,1368.778,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"KAI 2VL","",11.237500,11.219380,10.713208,0.190448,33,NA,1528.798,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"KAI 8VS","",12.051708,12.116921,11.335875,0.359477,29,NA,1425.513,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
end_to_end,square,end_to_end,2048,2048,2048,"Accelerate","",10.715250,10.689601,10.289750,0.159259,33,NA,1603.310,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"SME 4x1","C+=A*B, memset timed",11.651542,11.687046,11.310625,0.252561,31,NA,1474.472,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"SME 2x2","C+=A*B, memset timed",13.263584,13.269667,13.221666,0.035505,27,NA,1295.266,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"SME 1x4","C+=A*B, memset timed",12.345833,12.442049,12.295792,0.188984,29,NA,1391.552,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"SME 1x4sym","C+=A*B, memset timed",12.036708,12.045564,11.679708,0.183241,31,NA,1427.290,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"SME 4x1ZP","C+=A*B, memset timed",13.184500,13.309761,13.116250,0.193092,27,NA,1303.035,NA,NA,1.525879e-04,7.691876e-07,1.675141e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"SME 1x4Acc","C=A*B, no memset",10.183208,10.203217,10.081917,0.113249,35,NA,1687.078,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"SME 1x4AccKc","C=A*B, no memset",10.128833,10.216914,9.944917,0.217227,35,NA,1696.135,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"KAI 2VL","",10.277583,10.487422,10.163209,0.299951,33,NA,1671.587,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
prepacked_full_gemm,square,kernel_only,2048,2048,2048,"KAI 8VS","",10.354250,10.344727,10.140833,0.146594,35,NA,1659.209,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
panel_blocked,square,end_to_end,2048,2048,2048,"KAIpanel 2VL","Mc=256 Kc=2048 Nc=512",11.552958,11.553110,11.141166,0.199697,33,NA,1487.054,2.034750,9.224293,0.000000e+00,0.000000e+00,6.556731e-05,PASS
panel_blocked,square,end_to_end,2048,2048,2048,"KAIpanel 8VS","Mc=64 Kc=2048 Nc=512",12.182500,12.158224,11.875375,0.152009,30,NA,1410.209,2.960456,9.081046,0.000000e+00,0.000000e+00,6.556731e-05,PASS
ggml_cpu,square,end_to_end,2048,2048,2048,"llama-native","graph exec, default buft",468.986708,469.067075,467.809209,1.051035,5,NA,36.632,NA,NA,1.449585e-04,8.400465e-07,9.470100e-06,PASS
ggml_cpu,square,end_to_end,2048,2048,2048,"llama-native+setup","graph rebuild+exec",469.260917,469.059808,467.462083,1.056421,5,NA,36.610,NA,NA,1.449585e-04,8.400465e-07,9.470100e-06,PASS
ggml_cpu,square,end_to_end,2048,2048,2048,"llama-kleidiai","graph exec, CPU_KLEIDIAI buft",16.438813,16.431409,16.304708,0.066505,22,NA,1045.080,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
ggml_cpu,square,end_to_end,2048,2048,2048,"llama-kleidiai+setup","graph rebuild+exec",16.473458,16.633894,16.311500,0.376468,22,NA,1042.882,NA,NA,0.000000e+00,0.000000e+00,6.556731e-05,PASS
zero_only,square,zero_only,4096,4096,4096,"memset C","",0.598292,0.610314,0.562667,0.046858,51,NA,229718.855,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 4x1","C+=A*B, memset timed",111.111375,111.159411,110.634375,0.480991,7,NA,1236.948,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 2x2","C+=A*B, memset timed",126.930458,126.874881,126.583458,0.214544,7,NA,1082.789,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 1x4","C+=A*B, memset timed",113.329458,111.826589,108.561959,2.161367,7,NA,1212.738,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 1x4sym","C+=A*B, memset timed",105.123417,105.010387,101.674958,1.775046,7,NA,1307.406,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 4x1ZP","C+=A*B, memset timed",127.954209,127.932822,127.711209,0.161796,7,NA,1074.126,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 1x4ZAIO","C+=A*B, memset timed",128.094500,128.257191,123.023542,4.109258,7,NA,1072.950,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 1x4Acc","C=A*B, no memset",111.750708,113.024559,106.834208,4.721023,7,NA,1229.871,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 1x4AccKc","C=A*B, no memset",110.629042,111.925458,108.108958,2.705398,7,NA,1242.341,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 1x4AccKcOut","C=A*B, no memset",93.417584,93.787714,91.083541,2.385432,7,NA,1471.232,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"SME 1x4AccFastKcOut","C=A*B, no memset",93.209291,93.620536,91.927458,1.148302,7,NA,1474.520,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"KAI 2VL","",94.051333,94.023542,91.636167,2.060623,7,NA,1461.319,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"KAI 8VS","",92.470625,92.906982,91.382958,1.822472,7,NA,1486.299,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
end_to_end,square,end_to_end,4096,4096,4096,"Accelerate","",96.243125,94.979274,92.373542,2.342068,7,NA,1428.039,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"SME 4x1","C+=A*B, memset timed",95.990709,97.380982,95.081250,3.945194,7,NA,1431.794,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"SME 2x2","C+=A*B, memset timed",110.580709,110.728548,108.456625,1.743290,7,NA,1242.884,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"SME 1x4","C+=A*B, memset timed",106.804958,107.522815,105.093333,1.873510,7,NA,1286.822,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"SME 1x4sym","C+=A*B, memset timed",103.637792,103.339821,101.306708,0.961950,7,NA,1326.147,NA,NA,3.509521e-04,1.091259e-06,4.955905e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"SME 4x1ZP","C+=A*B, memset timed",109.089958,109.964899,107.183208,2.556648,7,NA,1259.868,NA,NA,3.509521e-04,1.194718e-06,2.551327e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"SME 1x4Acc","C=A*B, no memset",127.901500,128.404821,123.231834,3.844059,7,NA,1074.569,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"SME 1x4AccKc","C=A*B, no memset",129.030583,131.006685,127.284084,3.543701,7,NA,1065.166,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"KAI 2VL","",87.477916,88.048524,86.173375,1.522449,7,NA,1571.127,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
prepacked_full_gemm,square,kernel_only,4096,4096,4096,"KAI 8VS","",86.804458,88.012952,85.814750,2.044075,7,NA,1583.317,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
panel_blocked,square,end_to_end,4096,4096,4096,"KAIpanel 2VL","Mc=256 Kc=4096 Nc=512",94.915083,96.371149,94.462834,2.194825,7,NA,1448.020,17.097372,82.612250,0.000000e+00,0.000000e+00,5.874831e-05,PASS
panel_blocked,square,end_to_end,4096,4096,4096,"KAIpanel 8VS","Mc=64 Kc=4096 Nc=512",101.719166,102.646631,101.431292,1.588364,7,NA,1351.161,26.708301,75.102750,0.000000e+00,0.000000e+00,5.874831e-05,PASS
ggml_cpu,square,end_to_end,4096,4096,4096,"llama-native","graph exec, default buft",3829.327291,3830.954642,3827.759917,3.500346,5,NA,35.891,NA,NA,3.585815e-04,1.189551e-06,2.046855e-05,PASS
ggml_cpu,square,end_to_end,4096,4096,4096,"llama-native+setup","graph rebuild+exec",3829.055958,3830.388058,3827.187292,4.184195,5,NA,35.894,NA,NA,3.585815e-04,1.189551e-06,2.046855e-05,PASS
ggml_cpu,square,end_to_end,4096,4096,4096,"llama-kleidiai","graph exec, CPU_KLEIDIAI buft",148.563041,148.663583,147.559958,1.024682,5,NA,925.122,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
ggml_cpu,square,end_to_end,4096,4096,4096,"llama-kleidiai+setup","graph rebuild+exec",149.471875,149.575867,149.122667,0.427089,5,NA,919.497,NA,NA,0.000000e+00,0.000000e+00,5.874831e-05,PASS
zero_only,large_k,zero_only,64,512,8192,"memset C","",0.000875,0.000859,0.000792,0.000022,51,NA,613566.757,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 4x1","C+=A*B, memset timed",0.727500,0.727777,0.712333,0.004657,151,NA,737.967,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 2x2","C+=A*B, memset timed",0.682459,0.683205,0.677333,0.003938,151,NA,786.671,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 1x4","C+=A*B, memset timed",0.692500,0.695634,0.679750,0.014759,151,NA,775.265,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 1x4sym","C+=A*B, memset timed",0.677417,0.678453,0.667333,0.006214,151,NA,792.526,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 4x1ZP","C+=A*B, memset timed",0.690584,0.690766,0.684125,0.002870,151,NA,777.416,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 1x4ZAIO","C+=A*B, memset timed",0.726208,0.727099,0.719125,0.004057,151,NA,739.280,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 1x4Acc","C=A*B, no memset",0.647666,0.646145,0.607334,0.009768,151,NA,828.932,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 1x4AccKc","C=A*B, no memset",0.644542,0.642377,0.610042,0.011475,151,NA,832.949,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 1x4AccKcOut","C=A*B, no memset",0.612167,0.611416,0.591833,0.006388,151,NA,877.001,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
end_to_end,large_k,end_to_end,64,512,8192,"SME 1x4AccFastKcOut","C=A*B, no memset",0.643583,0.642829,0.624584,0.005369,151,NA,834.191,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
end_to_end,large_k,end_to_end,64,512,8192,"KAI 2VL","",1.006833,1.006267,0.982791,0.006266,151,NA,533.227,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS
end_to_end,large_k,end_to_end,64,512,8192,"KAI 8VS","",1.074584,1.075118,1.045208,0.017776,151,NA,499.608,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS
end_to_end,large_k,end_to_end,64,512,8192,"Accelerate","",0.563542,0.563873,0.558416,0.003641,151,NA,952.672,NA,NA,0.000000e+00,0.000000e+00,1.943113e-04,PASS
prepacked_full_gemm,large_k,kernel_only,64,512,8192,"SME 4x1","C+=A*B, memset timed",0.460667,0.457233,0.436542,0.008159,151,NA,1165.421,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
prepacked_full_gemm,large_k,kernel_only,64,512,8192,"SME 2x2","C+=A*B, memset timed",0.534208,0.533856,0.523750,0.004270,151,NA,1004.985,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS
prepacked_full_gemm,large_k,kernel_only,64,512,8192,"SME 1x4","C+=A*B, memset timed",0.499291,0.499609,0.493416,0.003496,151,NA,1075.267,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
prepacked_full_gemm,large_k,kernel_only,64,512,8192,"SME 1x4sym","C+=A*B, memset timed",0.461584,0.462464,0.458000,0.004272,151,NA,1163.106,NA,NA,4.348755e-04,1.681734e-06,4.106339e-05,PASS
prepacked_full_gemm,large_k,kernel_only,64,512,8192,"SME 4x1ZP","C+=A*B, memset timed",0.499083,0.493251,0.446833,0.016428,151,NA,1075.715,NA,NA,4.577637e-04,1.686416e-06,4.640860e-05,PASS
